Restaurant_id,Total_orders,Popular_dish
324200,4091,Daal Dhokli
324201,2886,Doodhpak
324202,6431,Gud papdi
324203,6253,Aloo gobi
324204,4779,Kuzhi paniyaram
324205,1045,Mishti Chholar Dal
324206,4379,Pav Bhaji
324207,1982,Keerai masiyal
324222,11333,Doodhpak
324274,8415,Makki di roti sarson da saag
324495,7796,Keerai masiyal
324676,5623,Dosa
324868,9509,Khandvi
324886,2948,Paruppu sadam
324961,5740,Chakali
325021,5111,Pav Bhaji
325034,971,Mag Dhokli
325190,4183,Pongal
325435,10582,Unni Appam
325548,5486,Kolim Jawla
325637,8939,Qubani ka meetha
325640,9910,Kolim Jawla
325655,5893,Keerai kootu
325907,3346,Luchi
326092,14922,Shukto
326155,6815,Sattu ki roti
326236,8171,Poornalu
326294,12678,Doodhpak
326465,10598,Galho
326501,5460,Biryani
326743,12035,Chingri malai curry
326762,7506,Shahi paneer
326838,7829,Poriyal
326956,1835,Litti chokha
326959,11681,Kutchi dabeli
327003,5893,Aloo tikki
327151,3892,Black rice
327178,14139,Tandoori Chicken
327257,5934,Theeyal
327273,12389,Pesarattu
327313,11884,Kutchi dabeli
327414,10124,Surnoli
327415,6857,Chak Hao Kheer
327862,6353,Rajma chaval
327882,14986,Sambar
327900,3644,Kabiraji
327991,5210,Chhena poda
328099,8289,Konir Dom
328127,9103,Pithe
328174,7148,Hando Guri
328278,14716,Aloo matar
328315,13776,Kansar
328350,9716,Pachadi
328527,3625,Gajar ka halwa
328563,8094,Kofta
328570,13583,Tandoori Chicken
328837,6142,Lilva Kachori
328878,6254,Kheer sagar
328944,4969,Mag Dhokli
328971,5325,Puttu
329149,7083,Prawn malai curry
329233,10480,Cham cham
329291,14343,Thepla
329340,11573,Gavvalu
329461,4051,Karela bharta
329541,11106,Cham cham
329676,12621,Mishti Chholar Dal
329848,2706,Sheer korma
329881,3029,Mohanthal
329884,11793,Halvasan
329976,8304,Misti doi
329990,13654,Tandoori Chicken
329996,1742,Mag Dhokli
330061,4146,Koshimbir
330209,4711,Sandige
330317,14054,Til Pitha
330456,8272,Chikki
330495,7465,Puli sadam
330536,9952,Koldil Chicken
330550,7514,Thalipeeth
330557,11844,Veg Kolhapuri
330575,5127,Kadai paneer
330676,2831,Shankarpali
330687,12460,Bora Sawul
330891,10564,Mawa Bati
330980,3350,Veg Kolhapuri
331067,12269,Obbattu holige
331087,2724,Papad
331093,1362,Saath
331171,7021,Butter chicken
331189,14231,Muthiya
331192,4234,Pani puri
331430,1366,Puttu
331477,3432,Chicken razala
331513,11016,Aloo gobi
331515,9242,Makki di roti sarson da saag
331523,2037,Bengena Pitika
331570,11468,Sutar feni
331585,6471,Kolim Jawla
331641,12063,Fara
331766,3695,Patra
331874,7254,Patra
331930,9786,Masor Koni
331937,10470,Sohan halwa
331940,9530,Sambar
332020,8649,Chingri malai curry
332040,9752,Sev khamani
332090,8339,Cheera Doi
332172,1244,Chicken Varuval
332302,12148,Aloo matar
332331,3941,Sheer korma
332457,13758,Kothamali sadam
332513,14021,Aloo methi
332518,4491,Mushroom matar
332553,11217,Kombdi vade
332629,8133,Shukto
332633,5253,Puri Bhaji
332655,7417,Thalipeeth
332700,5725,Rasgulla
332843,11526,Koldil Duck
333029,3203,Tandoori Chicken
333056,1407,Handwo
333104,1630,Samosa
333120,9714,Pinaca
333209,1011,Kadhi pakoda
333385,10474,Sev tameta
333438,9633,Kabiraji
333553,7695,Mushroom matar
333585,4632,Bhakri
333687,13230,Rabri
333722,14836,Thalipeeth
333732,6168,Chhena poda
333760,13894,Jalebi
333786,5708,Sohan papdi
333837,10459,Beef Fry
333980,1376,Lauki ki subji
333992,12560,Bajri no rotlo
334022,11715,Mihidana
334033,7230,Bebinca
334185,2632,Dal tadka
334208,1183,Unni Appam
334214,2909,Attu
334284,6447,Til Pitha
334421,12225,Kaju katli
334508,7654,Misti doi
334524,6185,Konir Dom
334648,3024,Maach Jhol
334799,8802,Chicken Tikka
334826,10523,Khakhra
334856,13776,Rabri
334921,5783,Khakhra
334941,7304,Pani Pitha
334962,14439,Kadhi pakoda
334998,10109,Koldil Duck
335000,8355,Dal tadka
335002,1755,Daal Dhokli
335044,7760,Unni Appam
335113,5946,Unni Appam
335149,1995,Pongal
335152,14319,Undhiyu
335161,8561,Kajjikaya
335168,1920,Paravannam
335302,3927,Papadum
335344,11267,Doodhpak
335426,7655,Bengena Pitika
335433,9738,Prawn malai curry
335502,8251,Jalebi
335505,3641,Chorafali
335538,2034,Thepla
335636,13966,Namakpara
335651,8938,Sheer korma
335687,5036,Bhindi masala
335812,4515,Aloo gobi
335816,9779,Makki di roti sarson da saag
335873,4475,Mag Dhokli
335883,7064,Til Pitha
335973,12128,Aloo methi
335978,8770,Dharwad pedha
336007,12980,Chhena kheeri
336053,4736,Idiappam
336100,5506,Kuzhi paniyaram
336146,3942,Idiappam
336161,13923,Dal makhani 
336183,3920,Kadhi pakoda
336255,1974,Papad
336260,10349,Dahi vada
336272,1979,Shahi paneer
336366,10473,Kuzhi paniyaram
336374,4407,Qubani ka meetha
336458,13625,Bengena Pitika
336461,1460,Namakpara
336463,6108,Sheera
336514,2453,Theeyal
336532,5038,Dudhi halwa
336555,1473,Makki di roti sarson da saag
336758,11586,Shahi tukra
336762,13096,Aloo matar
336796,1973,Chole bhature
336801,4281,Sheer korma
336995,9291,Paratha
337020,10018,Bombil fry
337162,3002,Papad
337179,10923,Butter chicken
337198,12442,Papadum
337297,5247,Pootharekulu
337395,8989,Haq Maas
337459,5309,Shahi tukra
337687,13939,Sev tameta
337803,4970,Dum aloo
337820,14999,Vegetable jalfrezi
337825,2130,Chevdo
337841,13652,Daal Dhokli
337861,5271,Turiya Patra Vatana sabji
337877,8301,Bebinca
337920,7425,Kachori
337994,3814,Butter chicken
337995,6547,Rasabali
337997,5294,Dalithoy
338051,8127,Laddu
338058,7241,Prawn malai curry
338105,1092,Bandar laddu
338345,9177,Mysore pak
338353,2142,Samosa
338370,5694,Vada
338372,13891,Kuzhambu
338514,1999,Paratha
338518,3268,Kolim Jawla
338594,4864,Phirni
338628,12561,Petha
338643,5584,Lilva Kachori
338704,13565,Tandoori Chicken
338758,1580,Keri no ras
338804,8336,Chicken Tikka masala
338807,14603,Ledikeni
338832,5799,Petha
338973,13851,Aloo matar
339074,13274,Farsi Puri
339092,8914,Koldil Chicken
339094,12826,Gheela Pitha
339150,6263,Jalebi
339200,3121,Idiappam
339221,9496,Masor tenga
339245,2016,Chevdo
339287,12301,Kumol Sawul
339300,7240,Singori
339331,11337,Lyangcha
339564,1602,Paratha
339565,10109,Biryani
339581,4897,Litti chokha
339595,12757,Kombdi vade
339600,3871,Kheer sagar
339608,6896,Pongal
339656,14029,Unni Appam
339661,8347,Aloo gobi
339688,12264,Laddu
339726,13047,Dudhi halwa
339828,12797,Koldil Duck
339835,3318,Khichu
339915,10262,Daal puri
339985,8248,Sheera
339988,1541,Aloo methi
340032,3329,Khaman
340088,12870,Namakpara
340132,9654,Bhindi masala
340180,2949,Halvasan
340188,1973,Handwo
340206,4550,Keerai poriyal
340224,9052,Modak
340236,8791,Dharwad pedha
340297,4467,Imarti
340417,3299,Gulab jamun
340578,1224,Pani Pitha
340595,9891,Kaju katli
340655,12867,Palak paneer
340703,12310,Saath
340723,12431,Goja
341010,3014,Kaju katli
341023,10342,Alu Pitika
341134,14050,Luchi
341190,4439,Anarsa
341193,10060,Tandoori Chicken
341240,7387,Pithe
341347,6784,Attu
341393,12571,Bandar laddu
341437,14044,Daal Dhokli
341438,5234,Samosa
341495,5845,Kolim Jawla
341500,7253,Tandoori Chicken
341598,11806,Goja
341614,8293,Panjeeri
341616,5076,Shahi tukra
341620,12186,Gud papdi
341762,13494,Bilahi Maas
341841,2850,Dalithoy
341869,9150,Methi na Gota
342007,12092,Chole bhature
342021,6697,Litti chokha
342047,3476,Laapsi
342064,11105,Galho
342124,13050,Ghooghra
342204,5147,Kothamali sadam
342331,3517,Chicken Tikka masala
342335,8726,Masor Koni
342346,8166,Khichdi
342454,9365,Idli
342542,13774,Thepla
342558,13084,Amti
342569,8645,Shukto
342570,7222,Haq Maas
342613,3713,Kanji
342640,3933,Kombdi vade
342643,13159,Turiya Patra Vatana sabji
342848,6826,Sutar feni
342904,11556,Pootharekulu
342907,13435,Kolim Jawla
342931,11787,Kaju katli
343049,3236,Vada
343071,14275,Kootu
343140,11085,Keerai sadam
343220,4980,Poriyal
343231,10647,Chicken Tikka
343304,2272,Kaju katli
343432,10811,Saath
343667,6637,Pattor
343688,14645,Kheer
343696,9789,Veg Kolhapuri
343748,4331,Masala Dosa
343783,11753,Misi roti
343908,10692,Doodhpak
343941,8955,Handwo
343978,5194,Shahi paneer
344329,9781,Mihidana
344565,10992,Turiya Patra Vatana sabji
344853,14799,Thepla
345023,3657,Karela bharta
345070,1842,Sandesh
345097,14912,Fara
345144,9026,Samosa
345184,11975,Papad
345212,13934,Kachori
345475,6754,Lassi
345491,10423,Payokh
345501,4627,Kaara kozhambu
345547,7587,Pani Pitha
345726,3134,Puri Bhaji
345833,3305,Litti chokha
345838,14475,Doodhpak
345886,2152,Shahi paneer
346006,7342,Chapati
346034,4187,Churma Ladoo
346051,3291,Cheera Doi
346056,2796,Phirni
346066,11076,Patra
346067,12906,Bora Sawul
346076,12818,Luchi
346080,12643,Papadum
346088,10369,Coconut vadi
346104,11167,Masor tenga
346118,10914,Adhirasam
346195,8344,Kadhi pakoda
346224,10757,Mihidana
346225,12625,Doodhpak
346248,6518,Bebinca
346273,8758,Rajma chaval
346275,8366,Bhatura
346301,7747,Kulfi falooda
346307,12422,Koshambri
346423,13386,Currivepillai sadam 
346425,12537,Lassi
346431,8881,Hando Guri
346473,12021,Goja
346560,4789,Handwo
346588,3480,Double ka meetha
346778,5999,Churma Ladoo
346858,8197,Sev khamani
346879,6160,Paneer butter masala
346880,4639,Dhokla
346921,7685,Bengena Pitika
346992,13475,Shukto
347069,6441,Gheela Pitha
347256,2380,Sattu ki roti
347273,14320,Sambar
347288,6097,Chole bhature
347372,2184,Pantua
347479,9550,Mag Dhokli
347487,10083,Aloo matar
347493,8541,Khaman
347502,7630,Avial
347748,14375,Bebinca
347806,6872,Idiappam
347875,1825,Boondi
347909,14213,Daal baati churma
348285,14216,Sandige
348290,3554,Kabiraji
348304,11195,Aloo shimla mirch
348324,12879,Kansar
348395,12395,Sevai
348417,14867,Mushroom do pyaza
348443,4263,Kuzhi paniyaram
348460,12453,Mushroom do pyaza
348461,2279,Chole bhature
348517,6877,Malapua
348518,10785,Kulfi falooda
348533,1686,Imarti
348534,3226,Lyangcha
348560,7896,Shrikhand
348635,13763,Avial
348662,4209,Karela bharta
348725,7416,Keri no ras
348745,13066,Chevdo
348843,5884,Prawn malai curry
348887,9352,Mushroom do pyaza
349282,2632,Paruppu sadam
349432,14975,Naan
349486,11137,Misi roti
349522,12111,Lilva Kachori
349545,5523,Idli
349722,3103,Chhena poda
349731,5067,Patra
349735,14051,Naan
349757,8875,Mawa Bati
349801,7524,Sandesh
349811,9844,Sabudana Khichadi
349843,14686,Idiappam
349963,9401,Koldil Duck
349967,10121,Double ka meetha
350064,8838,Brown Rice
350065,4551,Bebinca
350067,6077,Thalipeeth
350104,3897,Dosa
350109,14675,Beef Fry
350185,3202,Khichdi
350378,8110,Hando Guri
350429,9523,Shukto
350524,11630,Navrattan korma
350532,6971,Sattu ki roti
350537,3938,Aloo gobi
350618,5064,Khakhra
350672,13732,Pani puri
350705,4325,Maach Jhol
350735,5816,Bhindi masala
350943,1538,Coconut vadi
351055,13271,Mohanthal
351183,4056,Chhena kheeri
351193,3829,Bengena Pitika
351222,14652,Bajri no rotlo
351532,5504,Sutar feni
351574,10408,Rasabali
351861,5192,Galho
351912,1620,Khichu
352022,4654,Khandvi
352270,6404,Rasam
352355,9512,Bora Sawul
352508,14338,Gatta curry
352528,14922,Namakpara
352601,4427,Chhena poda
352646,13730,Tandoori Chicken
352648,7589,Chhena poda
352683,12492,Ras malai
352684,4029,Koshimbir
352721,12368,Kajjikaya
352725,7641,Keerai sadam
352834,13396,Rongi
352836,13520,Churma Ladoo
352897,2242,Chhena kheeri
352917,7841,Jalebi
353121,2303,Sandesh
353212,9085,Avial
353218,13732,Paneer butter masala
353243,14634,Churma Ladoo
353278,12515,Maach Jhol
353366,7068,Mushroom matar
353368,4648,Khakhra
353383,2606,Upma
353433,5344,Bilahi Maas
353529,1621,Sambar
353591,6746,Aloo methi
353702,9295,Idiappam
353709,2426,Rongi
353712,2175,Keerai kootu
353739,8116,Pesarattu
353754,8963,Koldil Duck
353783,12298,Shukto
353871,5456,Black rice
353897,2852,Paruppu sadam
353915,3378,Keerai kootu
353967,12085,Pongal
354020,1426,Masala Dosa
354264,4140,Malapua
354371,12356,Payasam
354480,12621,Kumol Sawul
354531,2922,Kombdi vade
354536,1148,Bhakri
354562,7233,Shufta
354620,5353,Chhena kheeri
354629,1376,Farsi Puri
354630,5951,Sevai
354631,12032,Chicken Varuval
354632,10364,Shukto
354639,8936,Chole bhature
354672,14212,Red Rice
354704,13546,Kuzhambu
354770,5358,Shufta
354772,14103,Kakinada khaja
354801,10792,Dum aloo
354818,8162,Chicken Tikka masala
354871,5806,Gavvalu
354877,6069,Dahi vada
354889,10541,Mushroom do pyaza
354893,10720,Koldil Chicken
354955,2067,Sohan halwa
355057,7457,Ras malai
355111,6023,Aloo matar
355133,7231,Alu Pitika
355179,11815,Shahi tukra
355181,9710,Khakhra
355224,3132,Rasgulla
355245,3155,Bisi bele bath
355252,7604,Kheer sagar
355443,13322,Vada
355450,10013,Bombil fry
355543,12027,Pattor
355602,5374,Aloo matar
355673,10661,Kheer
355703,12790,Pani puri
355806,3288,Pav Bhaji
355835,8410,Sambar
355867,4752,Aloo methi
355905,8673,Pav Bhaji
355979,1282,Chhena kheeri
356158,4006,Konir Dom
356173,6621,Naan
356203,8013,Anarsa
356231,13810,Litti chokha
356261,5599,Pachadi
356297,13720,Chicken Tikka masala
356334,5827,Kuzhambu
356479,9312,Mushroom do pyaza
356481,10713,Lilva Kachori
356490,14416,Sutar feni
356512,2566,Sevai
356513,3031,Thalipeeth
356575,3736,Unni Appam
356627,1106,Currivepillai sadam 
356638,13619,Papad
356725,7881,Til Pitha
356727,13836,Mihidana
356729,4366,Surnoli
356732,12610,Lauki ki subji
356741,3179,Kulfi falooda
356800,13191,Pachadi
356907,6666,Idli
356940,4761,Kanji
357006,3734,Hando Guri
357012,11762,Rajma chaval
357220,5455,Daal baati churma
357341,2184,Dalithoy
357357,2254,Rasam
357470,2172,Pav Bhaji
357471,13101,Khichdi
357476,3979,Sohan halwa
357483,6179,Laapsi
357552,10753,Thepla
357553,5856,Malapua
357647,11208,Pakhala
357666,9737,Papadum
357681,14508,Muthiya
357685,2088,Puri Bhaji
357720,9549,Papadum
357721,6992,Copra paak
357811,7878,Bhatura
357860,4130,Jeera Aloo
357912,9541,Chorafali
357947,1864,Khaman
358102,3153,Laddu
358114,7243,Masor tenga
358139,5983,Palak paneer
358147,4254,Masor Koni
358190,10215,Veg Kolhapuri
358339,4009,Shukto
358436,13690,Gud papdi
358613,12411,Anarsa
358620,11695,Kothamali sadam
358622,4669,Chhena poda
358634,8080,Sevai
358727,3567,Jalebi
358797,6155,Kheer sagar
358874,5334,Koldil Chicken
358883,8434,Avial
358899,6204,Paniyaram
359061,11403,Attu
359119,9169,Pesarattu
359220,12134,Pork Bharta
359443,13138,Keerai kootu
359468,7881,Masala Dosa
359510,9150,Uttapam
359545,13608,Til Pitha
359557,1272,Sev khamani
359625,984,Mohanthal
359630,3808,Kolim Jawla
359718,1506,Kootu
359770,2960,Koshambri
359779,7345,Churma Ladoo
359822,4575,Farsi Puri
359868,12476,Sevai
359871,5359,Chicken razala
359938,10700,Chorafali
359969,11699,Koldil Chicken
360001,4110,Khorisa
360121,9528,Double ka meetha
360152,10631,Undhiyu
360162,13978,Karela bharta
360514,3099,Mag Dhokli
360739,7925,Aloo shimla mirch
360757,10894,Doodhpak
360814,2771,Doodhpak
360845,8976,Daal puri
360982,14037,Tandoori Chicken
361065,5731,Tandoori Chicken
361068,2423,Kheer sagar
361070,12865,Ghevar
361273,11816,Bhatura
361308,5700,Tandoori Fish Tikka
361360,4588,Sutar feni
361367,3991,Kuzhakkattai
361397,11718,Til Pitha
361398,10431,Chole bhature
361497,6873,Chicken Tikka
361498,11127,Kadai paneer
361532,6002,Petha
361536,10304,Gheela Pitha
361537,6381,Kanji
361543,3836,Pakhala
361549,6096,Alu Pitika
361556,5013,Sandige
361558,12961,Gulab jamun
361592,4842,Kachori
361647,9677,Pindi chana
361653,2652,Puri Bhaji
361654,6054,Samosa
361692,3793,Mohanthal
361700,9648,Dal makhani 
361775,10332,Sev tameta
361862,5271,Vada
361866,14834,Kumol Sawul
361951,6539,Sambar
361972,4482,Sheera
362050,8477,Bora Sawul
362068,10743,Sandesh
362274,7271,Sheer korma
362276,4714,Kajjikaya
362280,9218,Khar
362286,3346,Konir Dom
362287,8800,Navrattan korma
362300,13067,Vada
362304,11660,Beef Fry
362307,9506,Upma
362318,9634,Chorafali
362366,14631,Luchi
362543,9648,Mishti Chholar Dal
362591,4245,Samosa
362599,11076,Patra
362612,14576,Til Pitha
362752,3357,Dhondas
362972,11573,Kos kootu
362976,2590,Obbattu holige
363011,7262,Kabiraji
363085,2698,Kaara kozhambu
363340,3752,Zunka
363359,12803,Kuzhi paniyaram
363380,10414,Chingri Bhape
363604,7766,Pani puri
363639,5277,Dharwad pedha
363690,7329,Goja
363697,9333,Pani puri
363699,2318,Sev khamani
363787,2712,Dalithoy
363950,5452,Pork Bharta
364054,11678,Kachori
364099,11013,Chicken razala
364144,10320,Pinaca
364331,9483,Mag Dhokli
364503,6021,Keerai masiyal
364600,9484,Halvasan
364641,14848,Bhatura
364658,10861,Sohan halwa
364659,2906,Puttu
364660,9349,Pani puri
364709,6918,Shankarpali
364735,13621,Currivepillai sadam 
364741,2380,Chevdo
364811,6357,Chana masala
364812,8316,Pork Bharta
364813,8884,Paruppu sadam
364970,5564,Keri no ras
365132,7916,Rasabali
365155,11200,Kuzhambu
365222,3873,Koshimbir
365297,10047,Papadum
365324,2558,Unni Appam
365354,5506,Dhondas
365431,1984,Sev tameta
365525,1260,Masala Dosa
365593,3164,Mushroom matar
365595,8769,Khandvi
365680,1237,Singori
365769,1723,Chicken Tikka
365818,8345,Paratha
365960,7216,Brown Rice
366015,8326,Chikki
366043,10595,Masor tenga
366098,11493,Goja
366251,2331,Imarti
366304,5610,Sattu ki roti
366441,4888,Methi na Gota
366566,4652,Pootharekulu
366571,6832,Lauki ke kofte
366583,14164,Koldil Chicken
366598,2435,Pav Bhaji
366698,7836,Chhena poda
366706,10462,Kalakand
366707,2356,Rasam
366828,2513,Black rice
366834,8122,Upma
366927,4986,Hando Guri
366947,8709,Jalebi
366976,8662,Shankarpali
367017,13540,Pinaca
367042,7669,Khichu
367108,11285,Surnoli
367127,3197,Modak
367297,5652,Daal puri
367381,8931,Pachadi
367543,2267,Kadai paneer
367602,6123,Keerai poriyal
367704,11754,Misi roti
367733,12164,Kachori
367760,1626,Khichu
367769,12960,Aloo shimla mirch
367793,11215,Zunka
367938,10699,Daal Dhokli
367946,14980,Paratha
367965,10852,Til Pitha
368003,5230,Undhiyu
368032,2595,Keri no ras
368072,11882,Khar
368251,13704,Qubani ka meetha
368307,1450,Gavvalu
368427,12546,Turiya Patra Vatana sabji
368434,10644,Payasam
368565,13033,Bhakri
368576,9225,Dhondas
368585,7105,Khar
368651,2816,Aloo methi
368721,9415,Doodhpak
368887,4031,Vegetable jalfrezi
368898,10620,Bilahi Maas
368923,8272,Palak paneer
368949,11656,Pindi chana
368980,13627,Paravannam
369003,8207,Fara
369008,5821,Vegetable jalfrezi
369058,12793,Galho
369079,6388,Puri Bhaji
369124,13839,Kakinada khaja
369125,14594,Pindi chana
369152,7471,Dhondas
369174,5399,Churma Ladoo
369202,2731,Gatta curry
369224,4893,Shahi tukra
369228,10220,Ghevar
369270,2547,Farsi Puri
369448,13354,Paneer butter masala
369497,6975,Undhiyu
369509,1977,Chicken Tikka
369520,12178,Mysore pak
369534,3362,Rasam
369642,8847,Mahim halwa
369743,6507,Kalakand
369795,12709,Rongi
369949,14710,Panjeeri
369953,10606,Makki di roti sarson da saag
369970,6173,Vada
369997,12993,Pachadi
370009,1601,Pootharekulu
370024,7782,Chapati
370034,14075,Sheera
370128,4669,Sohan papdi
370144,12125,Lauki ke kofte
370235,13086,Khandvi
370238,6074,Thayir sadam
370258,3577,Mihidana
370293,11663,Litti chokha
370318,13120,Samosa
370337,14023,Aloo shimla mirch
370359,11778,Karela bharta
370370,2960,Adhirasam
370418,3235,Rasam
370419,4333,Masala Dosa
370420,13456,Patra
370442,2909,Puli sadam
370471,12985,Kadhi pakoda
370527,3470,Rasabali
370573,14484,Patra
370682,13943,Shufta
370690,9368,Bhindi masala
370704,1902,Saath
370720,2911,Sukhdi
370900,1934,Pinaca
370913,5984,Koldil Duck
371085,2976,Vegetable jalfrezi
371156,5935,Makki di roti sarson da saag
371203,14012,Puttu
371242,11768,Kuzhambu
371249,14594,Lyangcha
371351,6620,Sev tameta
371393,7203,Keerai kootu
371401,14252,Undhiyu
371595,11454,Khichdi
371652,14962,Cheera Doi
371678,12508,Bisi bele bath
371698,13783,Handwo
371701,11942,Sandesh
371702,7859,Butter chicken
371795,13728,Shufta
371799,1453,Sev khamani
371809,9905,Rasam
371825,3428,Black rice
371856,14334,Chingri malai curry
372027,11547,Veg Kolhapuri
372149,14068,Mohanthal
372200,1882,Payokh
372208,13987,Pindi chana
372279,14869,Poriyal
372310,11785,Khorisa
372329,9824,Aloo shimla mirch
372429,3315,Bombil fry
372462,8946,Bhindi masala
372476,1775,Masor Koni
372495,3154,Puri Bhaji
372498,9608,Kuzhambu
372527,11691,Phirni
372536,9603,Phirni
372550,12934,Sukhdi
372562,8897,Zunka
372603,4306,Ghevar
372612,10133,Vada
372669,3132,Lyangcha
372861,8603,Doodhpak
372902,8571,Dosa
372994,4706,Goja
373000,9775,Aloo matar
373099,13043,Chicken Varuval
373104,9161,Chikki
373277,9889,Masor tenga
373280,12885,Jalebi
373312,11473,Prawn malai curry
373344,11679,Zunka
373466,12146,Koldil Chicken
373468,11911,Dharwad pedha
373510,10410,Mushroom matar
373563,8021,Boondi
373731,9491,Sutar feni
373737,12542,Khorisa
373756,5944,Veg Kolhapuri
373836,5822,Keerai poriyal
373963,13429,Chapati
373986,14094,Cheera Doi
374027,2078,Turiya Patra Vatana sabji
374028,12197,Konir Dom
374107,2608,Shahi paneer
374113,12963,Daal Dhokli
374134,12309,Rabri
374165,8917,Copra paak
374173,13372,Bebinca
374208,1344,Samosa
374213,7272,Palak paneer
374315,13030,Pesarattu
374317,9171,Adhirasam
374318,9220,Boondi
374351,13071,Qubani ka meetha
374368,7425,Khar
374402,11884,Pani Pitha
374517,8397,Luchi
374531,2913,Kuzhambu
